class,num_vertices,num_faces,face_types,bounding_box
Rocket,88,156,only triangles,"{'min': [-0.38, -0.19, -0.21], 'max': [1.17, 0.23, 0.22]}"
Rocket,12987,24466,only triangles,"{'min': [-1.2, -0.14, -0.19], 'max': [0.59, 0.25, 0.18]}"
Rocket,218,400,only triangles,"{'min': [-0.55, -0.11, -0.14], 'max': [0.99, 0.17, 0.14]}"
Rocket,186,368,only triangles,"{'min': [-0.59, -0.19, -0.19], 'max': [0.91, 0.16, 0.16]}"
Rocket,161,224,only triangles,"{'min': [-0.93, -0.09, -0.16], 'max': [0.85, 0.22, 0.15]}"
Rocket,1030,2048,only triangles,"{'min': [-1.05, -0.12, -0.15], 'max': [0.89, 0.22, 0.18]}"
Rocket,66,108,only triangles,"{'min': [-0.94, -0.21, -0.18], 'max': [0.91, 0.16, 0.17]}"
Rocket,204,392,only triangles,"{'min': [-1.05, -0.24, -0.24], 'max': [0.82, 0.24, 0.24]}"
Rocket,1030,2048,only triangles,"{'min': [-1.06, -0.11, -0.17], 'max': [0.89, 0.22, 0.16]}"
Shelf,4107,8126,only triangles,"{'min': [-0.76, -0.75, -0.23], 'max': [1.09, 0.89, 0.2]}"
Shelf,3682,6900,only triangles,"{'min': [-0.96, -0.7, -0.3], 'max': [0.73, 0.46, 0.2]}"
Shelf,221,274,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.94, 0.98, 0.33]}"
Shelf,2084,4162,only triangles,"{'min': [-0.95, -0.41, -0.16], 'max': [0.88, 0.52, 0.39]}"
Shelf,1874,3584,only triangles,"{'min': [-1.17, -1.03, -0.19], 'max': [0.76, 0.9, 0.39]}"
Shelf,48,28,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.5, 0.12]}"
Shelf,323,406,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.5, 0.98, 0.18]}"
Shelf,4684,5004,only triangles,"{'min': [-0.8, -0.45, -0.14], 'max': [0.94, 0.52, 0.11]}"
Shelf,255,318,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.72, 0.98, 0.26]}"
Shelf,2556,4716,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.68, 0.98, 0.32]}"
Shelf,1397,2806,only triangles,"{'min': [-0.74, -1.09, -0.3], 'max': [1.13, 0.71, 0.11]}"
Shelf,150,232,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.91, 0.18]}"
Shelf,128,192,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.66, 0.18]}"
Shelf,56,84,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.79, 0.29]}"
Shelf,872,1684,only triangles,"{'min': [-1.15, -1.02, -0.38], 'max': [0.73, 0.83, 0.38]}"
Shelf,544,1024,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.47, 0.98, 0.91]}"
Shelf,289,362,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.59, 0.98, 0.21]}"
Shelf,71,106,only triangles,"{'min': [-0.76, -0.89, -0.32], 'max': [1.21, 1.06, 0.18]}"
Shelf,5444,10712,only triangles,"{'min': [-0.83, -0.73, -0.13], 'max': [1.01, 0.83, 0.18]}"
Shelf,129,254,only triangles,"{'min': [-0.72, -0.83, -0.26], 'max': [1.08, 0.5, 0.23]}"
Shelf,3330,6260,only triangles,"{'min': [-0.79, -0.9, -0.57], 'max': [1.15, 0.93, 0.48]}"
Shelf,199,306,only triangles,"{'min': [-0.57, -0.93, -0.22], 'max': [0.96, 0.75, 0.11]}"
Shelf,122,173,only triangles,"{'min': [-0.8, -0.72, -0.22], 'max': [0.93, 0.55, 0.18]}"
Shelf,1140,2068,only triangles,"{'min': [-0.8, -0.75, -0.1], 'max': [0.74, 0.65, 0.27]}"
Shelf,1192,2298,only triangles,"{'min': [-0.54, -0.6, -0.22], 'max': [0.98, 0.67, 0.22]}"
Shelf,1404,2716,only triangles,"{'min': [-0.83, -0.64, -0.29], 'max': [0.92, 0.3, 0.26]}"
Shelf,104,228,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.8, 0.98, 0.28]}"
Shelf,1101,2098,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.55, 0.98, 0.27]}"
Shelf,158,244,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.66, 0.98, 0.23]}"
Shelf,100,228,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.76, 0.98, 0.21]}"
Shelf,241,400,only triangles,"{'min': [-0.77, -0.96, -0.19], 'max': [1.17, 0.96, 0.13]}"
Shelf,422,684,only triangles,"{'min': [-0.76, -0.73, -0.28], 'max': [0.76, 0.92, 0.2]}"
Shelf,60,88,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.79, 0.98, 0.26]}"
Shelf,68,120,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.84, 0.98, 0.3]}"
Shelf,184,300,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.78, 0.2]}"
Shelf,200,324,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.83, 0.2]}"
Shelf,1044,1872,only triangles,"{'min': [-0.76, -0.64, -0.28], 'max': [1.04, 0.85, 0.16]}"
Shelf,96,204,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.97, 0.98, 0.19]}"
Shelf,112,180,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.39, 0.98, 0.2]}"
Shelf,257,404,only triangles,"{'min': [-0.75, -0.47, -0.13], 'max': [1.13, 0.7, 0.18]}"
Shelf,46,44,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.82, 0.5]}"
Shelf,112,168,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.67, 0.33]}"
Shelf,64,96,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.79, 0.41]}"
Ship,6251,11722,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.23, 0.46, 0.98]}"
Ship,98,156,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.24, 0.84, 0.98]}"
Ship,775,1498,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.18, 0.98, 0.69]}"
Ship,2166,3816,only triangles,"{'min': [-1.0, -0.2, -0.42], 'max': [0.96, 0.26, 0.21]}"
Ship,7994,15870,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.44, 0.69, 0.98]}"
Ship,3189,6000,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.12, 0.18, 0.98]}"
Ship,6122,10530,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.16, 0.24]}"
Ship,776,1452,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.6, 0.98, 0.16]}"
Ship,1713,3374,only triangles,"{'min': [-0.97, -0.23, -0.14], 'max': [0.98, 0.17, 0.13]}"
Ship,6122,10530,only triangles,"{'min': [-0.94, -0.25, -0.13], 'max': [0.99, 0.19, 0.15]}"
Ship,497,924,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.88, 0.98, 0.27]}"
Ship,6859,12554,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.16, 0.31, 0.98]}"
Ship,2333,4485,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.38, 0.6, 0.98]}"
Ship,9227,18338,only triangles,"{'min': [-0.62, -0.28, -0.26], 'max': [0.88, 0.35, 0.31]}"
Ship,3153,4116,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.43, 0.24]}"
Ship,314,576,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.4, 0.71, 0.98]}"
Ship,1724,3176,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.13, 0.29, 0.98]}"
Ship,467,684,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.23, 0.18]}"
Ship,325,598,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.64, 0.82, 0.98]}"
Ship,4230,5977,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.22, 0.26]}"
Ship,4205,4887,only triangles,"{'min': [-0.7, -0.41, -0.18], 'max': [1.03, 0.3, 0.18]}"
Ship,4200,4887,only triangles,"{'min': [-1.0, -0.31, -0.18], 'max': [0.73, 0.41, 0.18]}"
Ship,1952,3668,only triangles,"{'min': [-1.01, -0.25, -0.21], 'max': [0.93, 0.51, 0.39]}"
Ship,757,1084,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.22, 0.18]}"
Ship,926,1227,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.31, 0.2]}"
Ship,573,822,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.26, 0.12]}"
Ship,774,1032,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.37, 0.14]}"
Ship,674,960,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.32, 0.18]}"
Ship,4241,4887,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.22, 0.4, 0.98]}"
Ship,600,1077,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.47, 0.28, 0.98]}"
Ship,7537,14375,only triangles,"{'min': [-0.84, -0.62, -0.23], 'max': [1.06, 0.22, 0.2]}"
Ship,4202,4887,only triangles,"{'min': [-0.7, -0.4, -0.2], 'max': [1.03, 0.3, 0.18]}"
Ship,1704,3340,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.16, 0.21, 0.98]}"
Ship,658,930,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.28, 0.13]}"
Ship,13624,26994,only triangles,"{'min': [-0.68, -0.25, -0.17], 'max': [0.87, 0.22, 0.22]}"
Ship,40714,80272,only triangles,"{'min': [-0.98, -0.44, -0.16], 'max': [0.9, 0.26, 0.19]}"
Ship,428,848,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.27, 0.12]}"
Ship,6122,10530,only triangles,"{'min': [-0.92, -0.27, -0.12], 'max': [1.01, 0.17, 0.15]}"
Ship,1309,2454,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.19, 0.19]}"
Ship,33376,65300,only triangles,"{'min': [-0.85, -0.5, -0.12], 'max': [1.09, 0.26, 0.09]}"
Ship,817,1083,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.24, 0.15]}"
Ship,749,1039,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.3, 0.13]}"
Ship,18170,36405,only triangles,"{'min': [-0.68, -0.24, -0.33], 'max': [1.0, 0.3, 0.31]}"
Ship,331,531,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.66, 0.42]}"
Ship,6923,10583,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.23, 0.15]}"
Ship,2511,3552,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.35, 0.45]}"
Ship,145,270,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.12, 0.16, 0.98]}"
Ship,2873,5534,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.19, 0.34, 0.98]}"
Ship,2509,4698,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.89, 0.55]}"
Ship,3769,5504,only triangles,"{'min': [-1.01, -0.27, -0.09], 'max': [0.95, 0.15, 0.1]}"
Ship,21037,41981,only triangles,"{'min': [-1.03, -0.22, -0.2], 'max': [0.9, 0.15, 0.23]}"
Ship,9736,18939,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.17, 0.21, 0.98]}"
Ship,574,1076,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.16, 0.29, 0.98]}"
Ship,4991,9542,only triangles,"{'min': [-1.14, -0.44, -0.26], 'max': [0.76, 0.34, 0.25]}"
Ship,124,200,only triangles,"{'min': [-0.91, -0.12, -0.06], 'max': [0.97, 0.21, 0.11]}"
Ship,629,1236,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.16, 0.12]}"
Ship,4916,9500,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.55, 0.52, 0.98]}"
Ship,4892,9510,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.68, 0.52, 0.98]}"
Ship,182,328,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.19, 0.98, 0.68]}"
Ship,330,660,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.22, 0.85, 0.98]}"
Ship,12526,23024,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.72, 0.51, 0.98]}"
Ship,6892,10781,only triangles,"{'min': [-0.96, -0.37, -0.13], 'max': [0.9, 0.32, 0.12]}"
Ship,336,672,only triangles,"{'min': [-0.92, -0.26, -0.12], 'max': [0.95, 0.45, 0.19]}"
Bicycle,2769,5049,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.61, 0.22]}"
Bicycle,25426,50650,only triangles,"{'min': [-0.94, -0.46, -0.32], 'max': [0.96, 0.74, 0.32]}"
Bicycle,5354,10548,only triangles,"{'min': [-0.96, -0.6, -0.2], 'max': [0.95, 0.64, 0.19]}"
Bicycle,22674,44740,only triangles,"{'min': [-1.02, -0.6, -0.37], 'max': [0.87, 0.76, 0.36]}"
Bicycle,22495,44110,only triangles,"{'min': [-0.99, -0.56, -0.31], 'max': [0.94, 0.65, 0.28]}"
Bicycle,29824,60488,only triangles,"{'min': [-0.89, -0.55, -0.46], 'max': [1.02, 0.68, 0.44]}"
Bicycle,6045,12065,only triangles,"{'min': [-0.84, -0.58, -0.21], 'max': [1.05, 0.55, 0.21]}"
Bicycle,2877,5484,only triangles,"{'min': [-0.81, -0.82, -0.17], 'max': [1.1, 0.74, 0.44]}"
Bicycle,2769,5049,only triangles,"{'min': [-0.91, -0.72, -0.21], 'max': [0.96, 0.55, 0.18]}"
Bicycle,2192,4448,only triangles,"{'min': [-1.07, -0.39, -0.28], 'max': [0.88, 0.7, 0.31]}"
Bicycle,34292,64544,only triangles,"{'min': [-0.95, -0.49, -0.33], 'max': [0.97, 0.76, 0.35]}"
Bicycle,23397,45925,only triangles,"{'min': [-0.94, -0.64, -0.3], 'max': [0.97, 0.56, 0.28]}"
Bicycle,19417,37661,only triangles,"{'min': [-1.01, -0.54, -0.28], 'max': [0.94, 0.58, 0.24]}"
Bicycle,2769,5049,only triangles,"{'min': [-0.91, -0.44, -0.21], 'max': [0.96, 0.82, 0.18]}"
Bicycle,436,916,only triangles,"{'min': [-0.92, -0.5, -0.29], 'max': [0.99, 0.69, 0.27]}"
Bicycle,16416,32265,only triangles,"{'min': [-0.85, -0.66, -0.36], 'max': [1.04, 0.49, 0.29]}"
Bicycle,524,846,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.41, 0.57, 0.98]}"
Bicycle,2192,4448,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.56, 0.31]}"
Bicycle,32603,64230,only triangles,"{'min': [-0.92, -0.4, -0.43], 'max': [0.85, 0.68, 0.14]}"
Bicycle,6951,12939,only triangles,"{'min': [-1.0, -0.55, -0.22], 'max': [0.87, 0.7, 0.18]}"
Bicycle,22682,44727,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.62, 0.38]}"
Bicycle,436,916,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.3, 0.57, 0.98]}"
Bicycle,29021,57224,only triangles,"{'min': [-0.74, -0.52, -0.34], 'max': [0.99, 0.85, 0.34]}"
Bicycle,22672,44707,only triangles,"{'min': [-0.93, -0.59, -0.36], 'max': [0.97, 0.73, 0.36]}"
Bicycle,6049,12065,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.51, 0.23]}"
Bicycle,56754,111471,only triangles,"{'min': [-0.98, -0.59, -0.28], 'max': [0.93, 0.61, 0.24]}"
Computer,2591,5109,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.65, 0.67]}"
Computer,2503,4217,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.48, 0.72]}"
Computer,2673,5270,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.78, 0.42, 0.98]}"
Computer,2986,5666,only triangles,"{'min': [-123.45, -118.89, 11.32], 'max': [-103.79, -89.62, 30.52]}"
Computer,17298,34133,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.93, 0.53, 0.98]}"
Computer,5026,9528,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.7, 0.95]}"
Computer,6515,11211,only triangles,"{'min': [-32.14, -29.64, -22.99], 'max': [34.09, 57.3, 37.19]}"
Computer,28,30,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.63, 0.61, 0.98]}"
Computer,325,618,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.91, 0.74, 0.98]}"
Computer,668,1092,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.75, 0.9]}"
Computer,4638,8997,only triangles,"{'min': [-15.33, -2.7, -0.61], 'max': [18.13, 27.13, 23.37]}"
Computer,5026,9528,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.7, 0.95]}"
Computer,29,43,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.81, 0.81, 0.98]}"
Computer,3935,7734,only triangles,"{'min': [-1.22, -0.66, 0.11], 'max': [1.25, 0.65, 3.52]}"
Computer,46,76,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.7, 0.98, 0.75]}"
Computer,2986,5666,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.66, 0.65, 0.98]}"
Computer,668,1092,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.75, 0.9]}"
Computer,4269,6365,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.76, 0.98, 0.64]}"
Computer,28,30,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.63, 0.61, 0.98]}"
Computer,2591,5109,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.65, 0.67]}"
Computer,2503,4217,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.48, 0.72]}"
Computer,17301,34133,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.93, 0.53, 0.98]}"
Computer,29,43,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.81, 0.81, 0.98]}"
Computer,270,538,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.91, 0.85, 0.98]}"
Computer,46,76,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.7, 0.98, 0.75]}"
Computer,325,618,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.91, 0.74, 0.98]}"
Computer,396,760,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.7, 0.95]}"
Computer,284,740,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.91, 0.85, 0.98]}"
Computer,11463,20749,only triangles,"{'min': [-79.18, -123.94, -240.26], 'max': [100.82, 291.25, 213.14]}"
Computer,135,400,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.9, 0.85, 0.98]}"
Computer,2986,5666,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.66, 0.65, 0.98]}"
Computer,396,760,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.7, 0.95]}"
Computer,270,538,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.91, 0.85, 0.98]}"
Apartment,11752,19380,only triangles,"{'min': [-0.95, -0.95, -0.56], 'max': [0.92, 0.9, 0.66]}"
Apartment,15670,25206,only triangles,"{'min': [-0.78, -0.76, -0.48], 'max': [0.91, 0.4, 0.45]}"
Apartment,15670,25206,only triangles,"{'min': [-0.76, -0.76, -0.47], 'max': [0.93, 0.4, 0.45]}"
Apartment,14865,21021,only triangles,"{'min': [-0.61, -0.7, -0.53], 'max': [0.83, 0.77, 0.35]}"
Apartment,20462,42064,only triangles,"{'min': [-0.92, -0.34, -0.42], 'max': [0.86, 1.32, 0.29]}"
Apartment,1598,2579,only triangles,"{'min': [-0.64, -0.7, -0.34], 'max': [1.15, 0.88, 0.26]}"
Apartment,12682,15557,only triangles,"{'min': [-0.68, -0.79, -0.47], 'max': [1.09, 0.59, 0.66]}"
Apartment,1327,2163,only triangles,"{'min': [-0.82, -0.69, -0.33], 'max': [1.07, 0.61, 0.21]}"
Apartment,30598,64688,only triangles,"{'min': [-0.89, -0.6, -0.51], 'max': [0.91, 0.33, 0.38]}"
Apartment,795,1158,only triangles,"{'min': [-0.8, -0.97, -0.67], 'max': [1.1, 0.96, 0.86]}"
Apartment,11745,19380,only triangles,"{'min': [-0.82, -0.74, -0.67], 'max': [0.88, 0.84, 0.57]}"
Apartment,8240,13684,only triangles,"{'min': [-0.98, -0.62, -0.19], 'max': [0.79, 0.45, 0.33]}"
Apartment,2006,3008,only triangles,"{'min': [-0.94, -0.41, -0.81], 'max': [0.73, 0.57, 0.21]}"
Apartment,4282,7980,only triangles,"{'min': [-0.54, -0.54, -0.69], 'max': [1.14, 0.5, 0.45]}"
Apartment,4156,7140,only triangles,"{'min': [-0.95, -0.83, -0.44], 'max': [0.67, 0.9, 0.52]}"
Apartment,1294,2540,only triangles,"{'min': [-0.9, -0.86, -0.66], 'max': [0.75, 0.59, 0.53]}"
Apartment,2022,3672,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.79, 0.98, 0.57]}"
Apartment,4847,9069,only triangles,"{'min': [-0.98, -0.52, -0.38], 'max': [0.69, 0.64, 0.55]}"
Apartment,6689,7983,only triangles,"{'min': [-0.85, -0.49, -0.56], 'max': [0.82, 0.55, 0.55]}"
Apartment,2335,4363,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.22, 0.98, 0.25]}"
Apartment,10710,21140,only triangles,"{'min': [-0.78, -0.51, -0.32], 'max': [0.78, 0.63, 0.2]}"
Apartment,8301,12810,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.35, 0.98, 0.3]}"
Apartment,5934,9480,only triangles,"{'min': [-0.74, -0.39, -0.37], 'max': [1.03, 0.49, 0.34]}"
Fish,3774,6348,only triangles,"{'min': [-1.08, -0.38, -0.33], 'max': [0.66, 0.35, 0.32]}"
Fish,3934,6652,only triangles,"{'min': [-1.11, -0.43, -0.31], 'max': [0.67, 0.49, 0.31]}"
Fish,3928,6526,only triangles,"{'min': [-0.67, -0.42, -0.38], 'max': [0.98, 0.36, 0.36]}"
Fish,4062,6838,only triangles,"{'min': [-1.1, -0.48, -0.33], 'max': [0.69, 0.45, 0.3]}"
Fish,3898,6672,only triangles,"{'min': [-0.83, -0.37, -0.39], 'max': [1.09, 0.29, 0.37]}"
Fish,4006,6628,only triangles,"{'min': [-1.13, -0.62, -0.41], 'max': [0.56, 0.48, 0.38]}"
Fish,3712,6334,only triangles,"{'min': [-0.77, -0.37, -0.34], 'max': [1.03, 0.35, 0.29]}"
Fish,3048,5286,only triangles,"{'min': [-0.59, -0.53, -0.34], 'max': [1.11, 0.44, 0.3]}"
Fish,3912,6524,only triangles,"{'min': [-1.14, -0.37, -0.25], 'max': [0.69, 0.44, 0.24]}"
Fish,3206,5549,only triangles,"{'min': [-1.12, -0.42, -0.31], 'max': [0.61, 0.47, 0.31]}"
Fish,3374,5704,only triangles,"{'min': [-1.07, -0.4, -0.33], 'max': [0.62, 0.34, 0.33]}"
Fish,3760,6304,only triangles,"{'min': [-0.69, -0.31, -0.19], 'max': [1.06, 0.34, 0.2]}"
Fish,3952,6672,only triangles,"{'min': [-1.1, -0.25, -0.27], 'max': [0.68, 0.31, 0.25]}"
Fish,5046,8098,only triangles,"{'min': [-1.05, -0.4, -0.26], 'max': [0.74, 0.3, 0.25]}"
Fish,4230,6966,only triangles,"{'min': [-1.06, -0.39, -0.33], 'max': [0.71, 0.39, 0.3]}"
Fish,4264,7130,only triangles,"{'min': [-0.72, -0.29, -0.3], 'max': [1.06, 0.33, 0.32]}"
Fish,3810,6412,only triangles,"{'min': [-0.66, -0.35, -0.26], 'max': [1.04, 0.42, 0.23]}"
Fish,3427,5798,only triangles,"{'min': [-1.0, -0.32, -0.55], 'max': [0.65, 0.36, 0.55]}"
Fish,4122,6824,only triangles,"{'min': [-0.67, -0.44, -0.41], 'max': [1.16, 0.64, 0.4]}"
Fish,4380,7318,only triangles,"{'min': [-0.65, -0.4, -0.38], 'max': [1.1, 0.35, 0.36]}"
Sign,760,1344,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.81, 0.98, 0.31]}"
Sign,44,76,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.94, 0.1]}"
Sign,417,786,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.15, 0.98, 0.08]}"
Sign,642,1021,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.21, 0.98, 0.05]}"
Sign,3000,5896,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.97, 0.98, 0.36]}"
Sign,4492,8804,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.85, 0.36]}"
Sign,360,708,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.38, 0.98, 0.05]}"
Sign,6540,13032,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.42, 0.98, 0.06]}"
Sign,80,86,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.43, 0.98, 0.07]}"
Sign,231,299,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.67, 0.98, 0.11]}"
Sign,221,217,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.34, 0.98, 0.07]}"
Sign,119,113,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.34, 0.98, 0.08]}"
Sign,40,52,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.32, 0.98, 0.04]}"
Sign,50,78,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.6, 0.98, 0.08]}"
Sign,4031,8034,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.23, 0.98, 0.06]}"
FloorLamp,4185,8434,only triangles,"{'min': [-0.96, -0.67, -0.66], 'max': [0.62, 0.67, 0.67]}"
FloorLamp,14464,28920,only triangles,"{'min': [-0.87, -0.6, -0.66], 'max': [0.61, 0.72, 0.68]}"
FloorLamp,1819,3632,only triangles,"{'min': [-0.92, -0.37, -0.5], 'max': [0.83, 0.61, 0.49]}"
FloorLamp,15152,30052,only triangles,"{'min': [-0.95, -0.42, -0.43], 'max': [0.73, 0.43, 0.43]}"
FloorLamp,3661,7472,only triangles,"{'min': [-0.57, -0.57, -0.55], 'max': [0.52, 0.52, 1.04]}"
FloorLamp,4282,8487,only triangles,"{'min': [-0.87, -0.52, -0.31], 'max': [0.4, 0.36, 0.36]}"
FloorLamp,78,120,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.28, 0.98, 0.25]}"
FloorLamp,54,88,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.1, 0.98, 0.2]}"
FloorLamp,5584,11058,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.12, 0.98, 0.12]}"
FloorLamp,778,1528,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.14, 0.98, 0.14]}"
FloorLamp,1128,2240,only triangles,"{'min': [-0.76, -0.52, -0.52], 'max': [0.83, 0.51, 0.51]}"
